,MC00332|PAX5,MC00320|EGR1,M00327|PAX3,M00139|AHR,M00717|PAX8,UP00021|Zfp281,MC00140|Stat3,MS00239|Tcfap2a,M00143|PAX5,MS00135|KLF14,M01592|TFCP2L1,UP00088|PLAGL1,M01122|ZNF219,MS00117|PAX1,MS00445|ZNF740,MS00357|ZIC4,UP00057|ZIC2,MC00376|ZBTB7A,UP00102|ZIC1,UP00087|Tcfap2c,MS00240|Tcfap2a,MS00567|EGR3,MC00299|BRCA1,MC00418|ZBTB33,M01177|SREBF2,MS00323|ZBTB7C,MC00333|ESR2,M01714|KLF15,M00378|PAX4,MS00223|SP3,M00373|PAX4,UP00000|SMAD3,MS00523|Zic3,MS00211|TBX2,MS00246|SP8,UP00003|E2F3,MS00346|ZIC3,MC00319|EGR2,MS00334|ZIC1,MC00221|Tbx3,MS00079|HINFP1,MS00512|Zfp740,MS00789|Egr3,M01118|WT1,MC00182|E2F1,MC00158|E2f4,M00737|E2F1::TFDP2,UP00028|Tcfap2e,MS00118|PAX2,MS00678|EGR4,UP00006|Zic3,UP00001|E2F2,MS00235|SP4,MS00128|PAX9,MS00229|TFAP2B,MC00257|Pax5,MS00146|KLF16,MC00252|Rara,M00647|NR1H3,MC00523|E2F4,M00649|MAZ,MS00228|TFAP2B,M01002|DEAF1,M00736|E2F1::TFDP1,MA0116|Zfp423,MC00160|ETV3,MS00024|GLIS1,MA0014|PAX5,M00695|TEAD2,MS00090|HINFP1,MS00157|Klf12,MC00427|ETV1,M00514|ATF4,MS00212|SP1,MC00144|Rfx1,MS00048|GCM1,MC00430|Egr2,MS00035|GLIS2,M00468|KLF12,MC00328|Zfx,UP00330|XBP1,MC00518|Tfcp2,M01783|SP2,MS00534|CENPB,M00500|STAT6,MS00274|NHLH1,M00491|PATZ1,UP00065|Zfp161,MS00285|TCF4,M01037|GLI1,MS00843|GLI2,UP00084|Gmeb1,MS00815|E2F1,M00332|FOXN1,M01104|Ovol2,MC00174|REST,MC00509|NR2C2,MS00183|GMEB2,M01742|Zscan10,MS00046|GLIS3,UP00038|Spdef,MS00301|ZBTB7A,MS00124|KLF13,MS00111|NFKB2,M01241|GTF2IRD1,MS00174|RUNX2,MA0155|INSM1,M00792|SMAD1,MC00316|HIF1A,M00222|TCF3,MS00227|TFAP2A,MC00183|Snai1,MS00019|ETV5,UP00093|Klf7,MC00254|E2F6,M01248|NR0B1,M01175|ZBTB7B,MA0145|Tcfcp2l1,MC00475|Nfic,M01109|ZNF589,UP00094|Zfp128,MC00109|Klf4,M00179|ATF2,UP00010|Tcfap2b,M00341|GABPB1,MS00333|Mafb,MS00264|MESP1,MC00262|ARNT,UP00066|HNF4A,MA0163|PLAG1,M00448|ZIC1,MC00278|ETS1,MS00727|ZBTB49,MA0131|HINFP,MC00391|ZNF143,M01100|ZBTB7A,MS00304|CREB3L1,M01243|MTF1,MC00367|GABPA,MS00230|TFAP2B,UP00031|Zbtb3,MS00173|RUNX2,MC00358|Ebf1,M00444|VDR,MC00192|ZNF263,MS00662|NR3C2,UP00024|Glis2,MC00510|E2f3,MS00331|MAFK,MS00290|ZBED1,MC00125|Rest,MC00532|Mycn,MC00206|ELK1,M00518|PPARG::RXRA,M01009|HES1,UP00413|Elf4,MS00110|NFKB1,M00665|SP3,MS00260|HEY2,MS00302|CEBPG,MS00100|MYBL1,MS00125|PAX6,MS00021|ETV6,UP00418|Etv6,MC00110|Klf1,MS00694|RXRG,MS00101|Hic1,MS00721|GMEB2,MA0067|PAX2,MC00386|BCL6,M00733|SMAD4,MS00050|GCM2,MC00168|ERG,MS00248|BHLHB3,MS00312|ZBTB7B,MS00834|ELF4,MS00057|HIC2,MS00392|Foxg1,MS00171|Rfx2,MC00530|TFAP2A,MS00533|LBX2,UP00412|Etv5,M00115|CNTN2::CREB1,MS00423|ZNF524,MC00373|Mxi1,MS00258|HEY1,UP00035|HIC1,MC00295|Esr1,MS00188|MGA,MS00179|SCRT1,UP00018|Irf4,MC00335|ESR1,MS00299|CEBPD,MS00241|Tcfap2a,MS00288|TFE3,M00449|ZIC2,MC00207|ELK4,UP00423|Gm5454,MC00187|Ctcf,MS00018|ETV4,M01744|ZFP42,M00644|UBP1,MC00362|Arntl,M00155|NR2F2,MS00247|BHLHB2,MC00461|Max,MS00256|HES7,M00961|VDR,MC00128|CTCF,MC00374|TFAP2C,MA0073|RREB1,MS00023|Elk3,MS00207|TBX21,MS00162|RFX2,MS00342|XBP1,MC00457|ELF1,MS00194|TBX19,MS00311|Creb3l2,MC00502|HMGN1,MC00412|VDR,MC00394|MYC,MS00255|HES5,MC00334|SIX5,MS00025|FEV,MS00725|MTF1,MS00308|CREB3,MC00203|RFX3,MS00851|ETS1,UP00095|Zfp691,M01288|NEUROD1,MC00377|Trp53,M00085|ZBTB6,MS00267|MNT,UP00085|Sfpi1,MS00846|ERF,MC00337|Ikzf3,MS00268|YY2,MC00465|NR3C1,M00456|BPTF,M00467|ZNF423,MC00224|EPAS1,MS00177|RUNX3,UP00404|ELF2,MS00712|E2F2,MS00252|Bhlhb2,M00486|PAX2,MS00684|RARG,MS00027|FLI1,MS00383|FOXO4,MS00067|IRF5,MS00848|ERG,M00326|PAX1,MS00844|ELK3,MS00475|HMX3,MC00439|TP63,MS00335|Mafb,MC00473|ATF3,MS00479|ZNF784,MS00022|Elf5,MS00571|NKX2-8,MC00142|PPARG,UP00011|IRF6,MS00401|ZNF306,M01334|Nkx1-1,MC00468|AR,MS00739|E2F8,MS00300|CEBPE,MS00097|MYBL1,M00433|Hmx3,MC00130|Pparg,MS00838|ELF5,MS00638|ESRRG,MS00115|NFIX,MC00503|SMAD3,MC00223|SMAD2/3,MS00186|MGA,MS00182|GMEB2,MC00339|NFE2L2,MS00294|ATF7,MC00407|Myc,M00749|SREBF1,MC00124|MAX,MC00448|Nr1h2,MA0161|NFIC,MS00713|THRB,MC00396|Nr3c1,M01312|NKX2-1,MC00476|Rarg,MS00641|Esrra,MA0101|REL,MS00822|NFIX,UP00040|Irf5,MS00490|ZSCAN4,MS00102|MYBL2,MS00253|CLOCK,MS00327|MAFG,MC00512|Esrrb,M01709|MAFA,MC00163|Creb1,MS00371|FOXK1
chr1:152955100:152955101:NM_175460:Nmnat2,0.257614271970187,0.1972131124054202,0.32491466242945005,0.25916744436492756,0.23220973927445443,0.18813177599058306,-0.0029379648181176443,0.2697972365875307,0.37304108644622297,0.2763246414516176,0.3978596989192721,0.2218530870185575,0.1663123745136675,-0.044731995689755,0.19568245446154098,0.027010021746590576,0.26438387344541425,0.26749921721274383,0.2662176833331423,0.2799181509319235,0.2660501408372373,0.2668483823471823,0.22872175690955088,0.22952743598277273,0.31778103480725867,0.23842257927055543,0.20105014736473897,0.3166108235841028,0.32616050990153966,0.39676209251593964,0.3633596000421744,0.3991605484362183,0.02558933047306397,-0.07122597784763128,0.26929127759837357,0.23008557803484175,0.02984103064113343,0.1740172780569594,0.04608837785991607,0.2640588703501373,0.2541134403234928,0.19058186008418956,0.25244401299763436,0.2534607673618796,0.3597484723545707,0.36561159685668876,0.21214006470308466,0.3180917875361631,0.006680139492607928,0.2742997297912183,0.28627911361348757,0.3698600236780603,0.26136587471368405,0.26810906073423624,0.2792100690438868,0.2729537375816172,0.2900907927778156,0.27956477686702375,0.27246572471466035,0.24439103493398956,0.2902722977591254,0.2673492269189042,0.44684067083548745,0.19666869023639796,-0.07191761510775894,0.26232770956944507,-0.01644254364616153,0.3437328017193822,0.29473507048769015,0.29599958833447,0.2645644577459977,0.3846203493863986,0.018023816814796215,0.3792902610650334,0.28469554294930477,0.02386642982913599,0.2513496576747226,0.27260132274754756,0.04680566708975062,0.3334693670007677,0.24533551005266785,0.2498380887812522,0.1980538576509671,0.24481179528202907,0.1581809764486058,-0.032745827649086456,0.2593031393617693,0.28937345606311143,0.2615953543602544,0.1969623588472228,0.28712009431424773,0.35945039009078295,0.25440743303167035,0.047740343364486695,0.22656295337579305,0.08742840075244634,0.27017476867596296,0.3494213483939786,0.22543207452281194,0.07351355895667523,0.0031822959803265993,0.22872456506302358,0.2617655955533131,0.005232833373832263,-0.033076654170521094,0.27650811471322123,0.3205615249435315,0.031296819121684444,0.3376632274257287,0.20485679430818143,0.42528798998670314,0.03252252954608653,0.3596751059612611,0.2460906203868904,0.2448577864790466,0.2672200985464235,0.3144017853719147,0.04052374006942072,0.22317037390226807,-0.08434581857865439,0.2568096094875909,0.26375916568013724,0.2647773105772069,0.26649276265467225,-0.06357464978483593,-0.06567179564882092,0.001727464652309399,0.3333443276877349,0.0880002651344919,0.2314245467338151,0.2901545558994539,-0.002511501347396833,0.08970436339335908,0.28074019668719663,0.28000550923136774,0.2820960572358191,0.35313954531484093,0.2692831332403451,0.36946693589533386,0.00733660118541643,0.2541147128366636,0.39683208242398593,0.0583792385073178,0.3897703889266028,0.2655960108493079,0.03074045028860728,0.21430300860298718,0.2038157296449467,-0.0524464844522793,0.2013034162593273,0.38012712040247587,0.20567826617592744,0.36682047251111805,0.21729904222549556,0.27644049224704237,-0.08132805974603907,-0.020196030457929864,0.3247551101704711,0.2860923427288613,0.058967075385011475,0.48093867158400794,-0.03959705004415455,0.2761134600603078,-0.015964837939067278,0.2499254257601561,0.07711412245793837,0.3187273147881942,0.4092329043148456,0.018096519061895217,-0.018933743319639637,0.26434264350380643,-0.013011783342534111,0.3607266187543543,0.2192736201891748,0.2209401633192694,-0.10506050053708996,0.018469246687650057,-0.07406900345794963,0.013393715689745636,0.19956144718679797,0.1820378745224588,0.40518421457454323,0.30184765043812467,0.21877507991754597,0.28647932004752186,0.27357742960914966,0.26369721079086794,0.19159481536056944,0.2632018962119964,0.009804840865991538,0.32406878938319744,-0.01366718482704636,0.04014299190602062,0.023712407074310535,0.20781143403772637,0.3192876641917882,0.28386396092139665,0.4047700432305188,0.26056698147395885,0.1821953247594622,0.3190263721023497,0.23077946885358475,0.29446943759013944,0.04824589746010677,0.23503586483821767,0.28569401079887285,0.4400280521045391,0.015347656883224495,0.17915776495041524,0.30648154621495827,0.26385799962262735,0.29295790863102733,0.29627363193258244,0.017139766367548437,0.27806162543139135,0.23148891114687167,0.019643101950785516,0.004487719641988228,0.29610462410948063,0.07736698968014784,0.19784508174872145,0.32829952928873557,-0.023056443145164973,0.27922194846829945,0.19830920558233878,0.3188070296727603,0.4203355717902483,0.3129639133314671,-0.022173622611387764,0.02897100025953392,0.5239208680593144,0.21100666303909388,0.26450958980069345,0.06295745063456913,0.2740445263015796,-0.012155949039002717,0.20303543862579354,0.0662349472917166,0.30175984829782554,-0.006890105442918709,0.053034016437993145,0.25325820186138526,-0.05000270882496044,0.0496091375839469,0.213108812197623,0.000796647270867118,-0.017920526960764446,0.002121167303945612,0.007103252671500138,0.2618156114273324,0.002109162417344171,-0.02331121061472058,0.28145929683035736,0.0186505187977537,0.22687168411573477,0.34723623214188515,-0.021253759220646817,0.026720996307901465,-0.07660555906062134,0.21941919895134568,0.2526212970436994,0.15538341301002764,0.015386808306049438,-0.08899524164366525,0.037167296811018366,0.1737642466042214,0.026084396914645952,0.12386472204811233,0.001356122080205871,0.010323884316273124,-0.07270000693425946,0.022280468681059734,0.2987164800564309,-0.02047966585147727,-0.02047966585147727,0.21963175071969038,-0.012641230478070614,0.29811341069318564,0.02758003295450978,0.27251035732522394,0.32677557659023587,0.2780202230256062,0.010364509209732406,0.3027416383583893,0.1935728706783018,0.05278476698070751,-0.053359518039465106,0.003086509929317832,-0.01721125342614839,-0.049928053568370614,0.018706784679849667,0.2481337495172823,-0.0724992323297164,0.36258790192769624,-0.006551242559607651,-0.06623959191141922,0.01197401093217118,0.19940090317488976,0.02705576533503501,-0.009646373899667715
chr1:54926386:54926387:NM_001081433:Ankrd44,0.23290750188331233,0.11468815389146403,0.05496926068850745,0.24009648094514924,0.2908229339044941,-0.07724836798556423,0.017673667377594987,0.18645026034276557,0.13381988095507177,0.22105746207337063,0.3100132682544273,0.17946007114226042,0.017136262122861318,0.0004194166899439411,-0.08551765884929657,0.13476904934911044,0.3024836488410281,0.18698316658844766,0.17086762353269278,0.2461884001961504,0.15026973238912922,0.16962306143003397,0.1993529655825646,0.2626378678111172,0.16931352530234844,0.18237739980513018,0.2397842346501416,0.17940752070677662,0.30135779850598776,0.15533072404867362,0.2132043948360463,0.12140196643602877,0.12611929085053714,0.30184458026335875,0.12913804617065439,0.21775575783144652,0.2635941598088336,0.22598765876810245,0.14987181526250798,0.22672654563428526,0.19704588487348956,-0.07380132270545292,0.18558917183889956,0.02555454469177873,0.25783855623179003,0.2409431428530735,0.14245953341892623,0.17873501205072378,0.25560221511525605,0.14169136206573832,0.29611418397809336,0.2142092283225252,0.1539257933005065,0.0025849242571619746,0.1852142658039882,0.08968536067799225,0.10525766651288421,0.3319190928452066,0.28916965228389785,0.29257611428623104,0.32551186672953614,0.25081999940495003,0.24970650585243995,0.11153277394756107,0.2670354847147603,0.2036179422821092,0.09956712786596113,0.17328939653123124,0.13965540799850595,0.26027379349010277,0.07765165953769262,0.2661417938072172,0.3504217868247837,0.12882824408286325,0.18638819168713727,0.15813570493970552,0.2252247016050449,0.2251416956978856,0.31447363619925345,0.15321637591154968,0.2221627889408711,0.36467527172166847,0.13632020541797357,0.21230889706518272,0.060650871705757545,0.08873604107446735,0.15794742482083923,0.3462173687556898,0.2554972718197722,0.09072343520839034,0.2681933879781303,0.08008290353588561,0.03628079405953104,0.18538047412945596,0.16448709999932726,-0.022356951492692054,0.23194621800383186,0.24511356474354923,0.2634015354861493,0.12331001251675591,0.2905203162351092,0.16484409333185557,0.13637326145692252,0.07799988634367784,0.13415447097969121,0.28726720396427835,-0.019257074077366362,0.27575349278711336,0.20010388478973928,-0.007398032108732092,0.1612538110358715,0.20357305875509935,0.236083806930992,0.1325461185510976,0.3035624530134133,0.35011016102665976,0.295661735775235,0.20853822254347743,0.2879745230873483,0.14975343627988352,0.18472647903847544,0.03325473099829507,0.18028166622236025,0.24363813532704925,0.08937621943270727,0.1805769630019719,0.023981567963030984,0.1603107878973764,-0.024711281912152522,0.2245678822219779,0.023696984869461535,0.2508921323365782,0.30987163538075074,0.3004425110196929,0.16451673494206592,0.008250066410469242,0.21483054860254697,0.167964251215922,0.12368142389100686,0.18963331561586344,0.180766192031594,0.23724162927445813,-0.03618425327254378,0.2156319057019268,-0.02719130015856895,0.006424351194450326,0.16233012744532485,0.22958271109160397,0.009429951045508686,-0.027604609355628196,0.13188501299354632,0.33576124565045984,0.09997216120074605,0.04032996461952251,0.21179944929225442,0.12474034631360612,0.29866454860700725,0.2418603287170527,0.3525932277905993,0.026319827871620363,-0.0028812810879757927,0.0995904263608807,0.01270519238576312,0.23940788692019307,0.22959077607809275,0.16913804250563558,0.17329302317207013,0.04932603354181242,0.08723808984311868,0.21175216995011364,0.20910791020058148,0.19989941303393494,0.09939294135949998,0.3164788831397097,0.19750118038559905,0.16692821883317155,0.18069382665570408,-0.11687613210869582,0.1676532629676113,0.18016882845548565,0.07289626322323378,0.17381709687093616,0.3802998580972012,0.264134209344026,0.27544766548435556,0.36080874649563366,0.13743853252607316,0.051955002320445684,0.1974932059329999,-0.030786952095395476,0.020016764172127707,0.04654027025969143,0.019847689998919046,0.15102047789256737,0.18898477538478256,-0.005012286139063266,0.2303154314922757,0.25394783074212934,0.22692004537388133,0.24063623972156933,0.06016353613645478,-0.03131543347915563,0.26102576508484643,0.34027986795839027,0.32154389676534306,0.36049728964380023,0.19716481169567104,0.26160618059867224,0.23473493771603027,0.15591837493446198,0.08116167320620443,0.19633720981345165,0.056224104528560775,0.16067288802913787,0.09622955752255566,-0.010519895941207169,0.09004835566643485,0.2942957239783337,0.1566299343954914,0.30067028869737633,0.19793255915904906,0.2713140676316902,0.12560075736817922,0.22667553271039018,-0.044762933757640996,0.19678414558929497,0.15096055487196766,0.23432030267114823,0.21636717328374405,0.03574080937764357,0.21601878149941356,0.13459252934056276,0.04564459419460436,-0.01978170996744899,0.20023128198329376,0.05272644904834457,0.16731337288462522,0.008267559324561871,0.11836478371093986,0.007162461466914835,0.16673144206365115,0.27538357801545654,0.11420561601511016,-0.050543057224105535,0.31434521760408024,0.0798195560402725,0.23172904389017468,0.10960835107934319,0.10673284535773951,0.004382929899501425,0.10976751749058074,0.3145416624216748,0.18854964549543385,0.027349942735887464,0.28883900768853493,0.0766149998359117,0.04784631867009691,0.08788585363281731,-0.0025569569236353895,-0.05343417500115858,0.1980382639388956,0.044083145750978006,0.04408014564832978,-0.046027461997321245,0.02049236723510134,0.08346462821615819,0.010396355497731186,-0.08509392989571103,0.053203346951497005,0.18156398484512326,-0.03705900140316745,0.10468148510032663,-0.050154693608867915,0.056417119957290165,0.056417119957290165,0.2798697934665818,0.28287063488746617,0.1364309072057341,0.09111212387256942,0.17348431794398464,-0.027667725324658443,0.040819056835832646,0.23729035585654112,-0.06154762866613453,-0.08796716382387951,0.010015952642952977,-0.07739717901254728,0.14966582440442974,-0.07071455891704076,0.051525450974388154,-0.03320162395135473,0.028668774290732196,0.26505246683772926,0.07085396943074626,0.03753446420002461,-0.06899936828985277,0.18129175073878256,-0.060559042968974436,0.18935937729581853,-0.061446971584827495
chr1:66863308:66863309:NM_007381:Acadl,-0.35590115181588533,-0.2676972537667128,-0.32090315348814274,-0.1702875514463772,-0.34961817199629086,-0.17493140407038615,0.04694626567074624,-0.1845088871933527,-0.1859957881333259,-0.26907888937130714,-0.22398179267626125,-0.3453299423298293,-0.1393719784328147,-0.4284292715966605,-0.2732261340259629,-0.372960211370041,-0.366792403327127,-0.28361471114919706,-0.36799191396124004,-0.1535277446593398,-0.27245320708004145,-0.1945057723774888,-0.2988066290984425,-0.3141005327800378,-0.3573736361282802,-0.20519393912440687,-0.34333915003998494,-0.26357110333546263,-0.41400438531699835,-0.37382499146252524,-0.29280815515850556,0.02686525844767179,-0.21091199777238956,-0.32700091357176264,-0.25929107304068216,-0.2825216071075534,-0.3672613623145557,-0.2678262220168096,-0.20487709102207674,-0.3730121556070723,-0.19382735166631618,-0.1092824697289754,-0.25759333271157137,-0.268416852096921,-0.357711623190594,-0.03251324093347566,0.054225409362103766,-0.2768157094149679,-0.46099199923459994,-0.26525605830803056,-0.36680096026233794,-0.2707936048475919,-0.2723501135353829,-0.4377551213275853,-0.2663717470262298,-0.31938911731589625,-0.35836995018521955,-0.18789862012723513,-0.1795663709400362,-0.29304320319081717,-0.276653219909587,-0.4012410913685219,-0.3233839441531562,-0.3579885918011398,-0.16441338303161146,-0.004151380494569069,-0.1967091809723107,-0.3651150581483764,-0.297648195460177,-0.16036657431788284,-0.2870180201296456,-0.3372846035892363,-0.14140781968021177,-0.3557907809885291,-0.17246605481635044,0.004081402994233152,-0.27305406407455346,-0.37796194661226074,-0.17366108497641528,-0.3524334191633854,0.0028867450528456406,-0.2845217451016043,-0.25011071515111233,-0.3343824811771685,0.02059932310773649,0.00494208623029288,-0.3671458510220033,-0.2603873833183979,-0.0061629576946532205,0.016498490050033718,0.004249911778625506,-0.32874441030222545,-0.26229061422179656,-0.31320260765720953,-0.2991046224326162,0.002086580660703774,-0.38764165645782317,-0.14786109998343044,0.03503066893317011,-0.19828966249191401,0.028156447407648527,-0.3449819106188596,-0.19015961133532733,-0.20233969980252595,0.05608356954134139,0.043389859061625416,-0.05427906302456914,-0.13191574163657435,-0.33375293573744846,0.02813839427014443,-0.18920858847420563,-0.35710910364675,-0.011102586589695082,-0.37155176026628234,-0.3086499580569507,-0.22064420100554905,-0.2517091571561945,-0.239020404482617,-0.29510370870093705,0.021633069898978105,-0.35519670740940656,-0.3343453609757919,-0.17372456253324625,-0.21062308905550436,0.010096085946057473,0.06847210928180919,0.015674565327726694,-0.1848364530889875,-0.21558798101985444,-0.1460468161671353,-0.2698151313049432,0.05451930165366867,-0.39311676451730165,-0.33269799285280205,-0.3343278199112462,-0.33284745375759056,-0.19055740652197056,-0.30287043473261166,0.020056953669707223,-0.17825077412234322,-0.20508717275564994,-0.3414884862597316,-0.3597986397211916,-0.11098331632794256,0.01863491017165353,0.050609392793023206,-0.18687462011147726,-0.259751038937078,0.06551967892539468,-0.1622193301129247,-0.3121983551290021,-0.18484028114214318,0.030848368040509583,0.016691080969274005,-0.1797352060050293,0.04739992445237075,-0.21899550695199824,-0.020717502968707495,-0.3183197263804798,-0.3312666741408714,-0.05931823351650585,-0.02735037287124685,0.011661654423620493,0.06584214756367276,-0.32648531915708373,0.00458890881007791,-0.14524475358180003,0.028347575939091832,-0.3522033078652938,0.030863518956624238,-0.20121222575262612,-0.3530618005286136,0.029484558377294093,0.005540249208613693,-0.13659408920547883,0.08033242230545706,0.03915612580877287,0.008397720712413029,0.04171742504847767,-0.5053374055886882,-0.005617838880291853,-0.3493177269946423,-0.1830236948623123,0.034531785108217444,-0.2098807634578653,-0.2189381786861283,-0.14510441581528158,-0.3519075797417739,-0.38914931141251996,0.0117227803698884,0.02006608130371018,-0.33563330096539573,-0.38339351401984945,-0.19838309058148682,-0.34143490577414215,-0.20688275777224469,-0.1898493637861941,-0.348216739951786,-0.15753332057239663,-0.0013634390587962952,-0.16595590593199816,-0.1666637267975034,0.04254405411903911,0.0006193815410186765,-0.0009589553830214176,-0.15893170415942026,-0.22784063717401049,-0.3087856837959328,-0.1649033481668111,-0.23864679031136582,-0.05679248878112687,-0.021309029997527387,0.004081007030061964,0.04955807699986632,-0.17988056546038814,-0.3180181576648762,0.01986555736809234,-0.3355447433374035,-0.3281440774330793,-0.17010223607820862,-0.19703823686808167,-0.22089785211639312,0.0904107796211198,-0.011733187732628672,0.06073993026370465,-0.2416218737593546,-0.165395298131379,-0.007309807058144775,-0.12715643725394174,-0.0019294035848840263,-0.151134433836254,-0.18428968968203657,-0.2010270995580996,0.013998210369306457,0.0030388149578395723,0.016396198585855143,0.013288836789815711,0.0351552734745396,-0.17805294089137552,-0.1893212130104322,-0.0024860950514008773,0.03304234502228845,-0.020299234812076836,0.062009138394988186,0.015421473577470424,-0.23987547464420583,-0.17984439120691548,-0.03118585914585178,0.006195336008415417,-0.18253605605074885,-0.0242544459836627,-0.3656482367630555,-0.008247953942999237,0.011665414796644222,0.09060608032602042,0.03655942783498645,-0.3413722996074678,0.046627163667928545,0.03945879753810405,-0.18436383859427763,-0.02291127486027604,0.012824629987088082,-0.22591728428626617,-0.012983556058913874,-0.17392933354676293,-0.011446726868262383,-0.3772374171443829,-0.24066105808554605,0.07116523301212152,-0.3499689629246841,0.05426079540993842,-0.2512986142810388,0.021424433863679468,0.057736237639846755,0.057736237639846755,-0.10639226430764609,-0.1346475525365479,0.028998860209835095,0.016834940632439177,-0.21276124670442548,-0.16962850732087068,-0.1671399342566305,-0.003554768605536579,0.037198064133327186,-0.19786015284952455,0.036248823524538135,-0.007038974418307205,-0.16419572261081686,0.043165749973528206,-0.00594542237436612,0.0778514798783883,-0.19245752496609234,0.04210313088782362,0.014687024059477777,0.006444639238534791,0.08564915850238093,0.030505307292085393,0.004651197575567589,-0.44867669396469345,0.00025524990935285596
