,0
35601|5HMC,8.279175182647543e-09
37758|H2AZ,9.756974624091598e-09
43057|H2AZ,9.80507136441973e-09
57231|EZH2,9.905417700024963e-09
38990|TBX3,1.0231020047140155e-08
44274|SREBF1,1.0779199363492623e-08
36073|SUZ12,1.4610162722788371e-08
53554|RNF2,1.4881683152472024e-08
58789|nan,1.608712874150803e-08
55979|SMC1A,1.9293689653825054e-08
8910|NKX2-5,2.131558967359151e-08
44797|RXRA,2.4589479826344654e-08
52671|C17orf96,3.633791636495808e-08
58294|NRF1,4.079836179312841e-08
5412|NOTCH1,4.1265017390701155e-08
54539|EZH2,4.5746828424471944e-08
34018|RNF2,5.210634080914523e-08
44218|SMARCA4,6.981569478767743e-08
91|TET1,8.58131366001575e-08
40277|PTF1A,8.752301537818079e-08
37810|ARNTL,9.025055690939015e-08
9283|DMC1,9.588583181373359e-08
32786|BMI1,1.0170725550642543e-07
48370|EZH2,1.0689538471962121e-07
44552|KLF4,1.1617632176107502e-07
37802|ARNTL,1.2439029278479476e-07
73|MECP2,1.2762027923825166e-07
37824|ARNTL,1.2903361347686644e-07
8304|KDM1A,1.336562602695676e-07
37843|ARNTL,1.3819008543113004e-07
44806|MED1,1.4306618103259021e-07
35313|TNNI2,1.64187721995318e-07
39689|SUZ12,1.723867735551256e-07
48323|ATF3,1.8825772578972391e-07
2907|NELFA,1.8923589080323667e-07
40167|SUZ12,2.0143150203156529e-07
48366|SUZ12,2.0298330318923253e-07
51962|ASCL1,2.1562889239207483e-07
55118|NR3C1,2.4996531854046294e-07
32842|REST,2.779149720473821e-07
56196|SUZ12,2.8597110837591683e-07
34320|REST,2.9901159103291075e-07
44556|NANOG,3.0225856099138073e-07
36751|NR3C1,3.2026751174622683e-07
55110|PPARG,3.8301768646873265e-07
435|TET1,4.1293834856268646e-07
48516|OTX2,4.2577726929132045e-07
54368|NR3C1,4.630255762676082e-07
52873|TRIM33,4.6914650826240533e-07
47758|KDM2B,5.004548719985892e-07
44860|SMARCA4,5.465003740905164e-07
36206|MBD4,5.580333227223746e-07
4498|PRDM14,5.95562068333899e-07
