,0
36070|SUZ12,1.039234448180199e-06
56193|JARID2,1.0812217655786948e-06
47767|RNF2,3.3213296060762765e-06
44217|SMARCA4,3.5207650675596697e-06
34006|ISL1,5.215813212649603e-06
57231|EZH2,5.396102636957057e-06
52523|TFAP2C,6.8304150409481875e-06
50968|SUZ12,7.388926971634885e-06
65038|CTCF,1.159884493681778e-05
65037|CTCF,1.5460341857503952e-05
32775|BMI1,2.1909091403145503e-05
34887|KDM2B,3.2222564162045514e-05
51017|BMI1,3.575538977227573e-05
62864|CTCF,3.8583804493391954e-05
34320|REST,4.1265323422895086e-05
54112|SOX9,4.864334888091962e-05
9078|SUZ12,5.060456821899206e-05
47766|RNF2,5.189303039286491e-05
64189|CTCF,5.675355214478281e-05
49582|FOSB,7.752593981168715e-05
5412|NOTCH1,8.986207102539214e-05
64188|CTCF,9.85926797704394e-05
44062|SMARCA4,0.00010586655655910373
62863|CTCF,0.0001193962121785722
434|TET1,0.00011991784822766028
52796|RXRA,0.00013753416343084487
47764|RNF2,0.00013788713748987718
9082|EZH2,0.000168761473739201
55962|STAG1,0.0001691557388185931
47715|ESR1,0.0001748934195209033
39791|T,0.00023789563821301985
36193|REST,0.00023833509633917118
9080|EZH2,0.0002641916055317314
40167|SUZ12,0.000283045078581079
52892|CREBBP,0.0003082582978422932
8329|SOX3,0.000318684884974656
3002|ATOH1,0.0004011687660673329
47349|REST,0.0004029701283216405
46514|CTCF,0.00048241443159811913
36043|CTCF,0.00048241443159811913
59139|OLIG2,0.0004888460214899201
49561|FOS,0.0006641618465999358
45|NPAS4,0.0007682430845959153
55963|STAG1,0.0008036718188880238
48370|EZH2,0.0008070686086964021
58628|RNF2,0.0010099532391957702
55974|STAG1,0.0010233722858897535
37575|ISL1,0.001028443204033455
47760|KDM2B,0.0010977360313241546
47759|KDM2B,0.0011033286736276432
56143|SUZ12,0.0012060820373418124
32844|REST,0.0012161291226124317
55975|STAG1,0.001232213593088514
55534|RAG1,0.001260382817249249
49572|JUNB,0.001354841542687587
40161|SOX2,0.0014320371372306899
52816|nan,0.0015237115429793298
34027|KDM2B,0.0016241992155601843
53170|DPPA2,0.0017097486282670535
3001|ATOH1,0.0019544256600749067
1008|EZH2,0.0019850950914136376
50965|SUZ12,0.002023027910318118
24|CREBBP,0.002053844873348407
32846|REST,0.0021221865375814905
2999|ARNTL,0.0023940288402499155
52893|CREBBP,0.0023990549571466786
38213|ARNTL,0.0025403332303242754
58544|SMAD1/5,0.0025419990003564944
55976|SMC1A,0.0025465175688246353
38619|H2AZ,0.0028097354207958464
37749|SUZ12,0.0028845830613627083
41324|EZH2,0.0028910660014419293
48361|RNF2,0.0034411930350644864
58557|PDX1,0.0034665234583290414
49579|FOSB,0.003721089365212557
39594|REL,0.004087877336981592
56498|SUZ12,0.0041002025783774074
37951|MYOD1,0.004149425208161526
36824|PITX1,0.004395016695283231
53004|Input,0.004621298663902998
40211|RPA,0.004682404953615253
36747|NR3C1,0.004764639052720462
50194|EZH2,0.0049354980034913825
39605|REL,0.005548032906212454
33669|RPA,0.005619658610902792
50964|SUZ12,0.005838506027259666
49575|FOSB,0.0058446691621669026
43419|KMT2B,0.005947995572382044
36846|PTF1A,0.006020486117335574
47769|RNF2,0.006064095827528813
34039|NANOG,0.0064562162729408
47483|SPI1,0.006808107118378219
4398|MECP2,0.007002146963127073
32840|REST,0.007312630178324866
38902|MYC,0.007783922630775699
54303|H3F3B,0.007927107124840809
36815|PHF19,0.007954598808886599
54582|OLIG2,0.008013890857910414
48952|SUZ12,0.008073511809473346
47291|FEZF2,0.008888573449771398
53115|SMAD2/3,0.009239344037401431
50683|RFX6,0.009623712499792655
36197|JARID2,0.010491935104012173
5978|OLIG2,0.010777157525250066
9271|CTCFL,0.011171582183309416
40212|RPA,0.011394345128658374
33629|RPA,0.011530763312241062
34023|RNF2,0.011626203382897004
52886|T,0.011659758659255226
51288|EZH2,0.012012433711932557
44781|NCOR1,0.01206628051285754
58028|NEUROD1,0.012557659870054855
56196|SUZ12,0.012564371179166296
50967|SUZ12,0.012585612360948094
2886|REST,0.012622863866461116
37819|ARNTL,0.013516996861291014
34324|FOXA2,0.013562179685714217
35235|MECP2,0.013672044255400717
36073|SUZ12,0.014052439922074595
39678|SUZ12,0.014234427278924175
53084|NKX3-2,0.01459460091962648
2862|NANOG,0.015013357828016332
48329|SPI1,0.015503814234914265
55159|NEUROD2,0.01565621819673929
37780|CLOCK,0.015786291601066243
