,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
47620|KANSL3,0.9990568433157428,Mus musculus,KANSL3,cr,WT26,Embryonic Stem Cell,Embryo,1.0,KANSL3
55632|SOX10,0.9991746822100732,Mus musculus,SOX10,tf,Melan-a,Melanocyte,,1.0,SOX10
50445|AUTS2,0.9992774667946759,Mus musculus,AUTS2,not sure,,,Brain,1.0,AUTS2
43043|THAP11,0.9993040898399164,Mus musculus,THAP11,tf,V6.5,Embryonic Stem Cell,Embryo,1.0,THAP11
56061|GABPA,0.9995500259459796,Mus musculus,GABPA,tf,V6.5,Embryonic Stem Cell,Embryo,1.0,GABPA
2410|NELFB,0.9995948374680758,Mus musculus,NELFB,not sure,,Fibroblast,Embryo,1.0,NELFB
418|MYCN,0.9996427431698226,Mus musculus,MYCN,tf,E14,Embryonic Stem Cell,Embryo,1.0,MYCN
48059|NSL1,0.9998194598954488,Mus musculus,NSL1,not sure,E14,Embryonic Stem Cell,Embryo,1.0,NSL1
438|ZFX,0.9998959674096284,Mus musculus,ZFX,predicted transcription factor,E14,Embryonic Stem Cell,Embryo,1.0,ZFX
56412|POU2F1,0.9998994298199396,Mus musculus,POU2F1,tf,,T Lymphocyte,Spleen,1.0,POU2F1
50217|FOXK1,0.9999069944432628,Mus musculus,FOXK1,tf,C2C12,Myoblast,Muscle,1.0,FOXK1
38460|ELF1,0.9999093520422632,Mus musculus,ELF1,tf,,T Lymphocyte,Blood,1.0,ELF1
34121|CXXC1,0.9999122293929116,Mus musculus,CXXC1,tf,,,Brain,1.0,CXXC1
58496|KAT5,0.9999984903366206,Mus musculus,KAT5,cr,E14,Embryonic Stem Cell,Embryo,1.0,KAT5
48962|H3Pan,1.0,Mus musculus,H3Pan,other,,Spermatid,Testis,0.0,H3Pan
50744|HAND1,1.0,Mus musculus,HAND1,not sure,,Mesodermal Cell,,0.0,HAND1
