,38481|RNF2,41872|EZH2,8828|SUZ12,57889|SUZ12,35897|H2AZ,41871|EZH2,57890|SUZ12,48329|SPI1,41897|EZH2,58293|NRF1,2167|SUZ12,43419|KMT2B,52674|C17orf96,8907|TBX3,39696|SUZ12,53132|ZFP57,8829|SUZ12,50164|CHRM2,48327|SPI1,52523|TFAP2C,37751|H2AZ,53113|TCF12,2161|EZH2,36071|SUZ12,43659|UTF1,40271|FOXA2,34713|RNF2,48941|SUZ12,48942|SUZ12,47291|FEZF2,4404|JARID2,34922|RNF2,34027|KDM2B,53111|TCF12,36823|SUZ12,38482|SUZ12,44862|SMARCA4,53170|DPPA2,2903|SUZ12,48944|SUZ12,51021|JARID2,44342|KLF5,56642|RNF2,55110|PPARG,59428|HEY1,56133|RBFOX2,9078|SUZ12,44006|H2AZ,41583|AR,8980|MEN1,4603|SUZ12,43058|H2AZ,41582|AR,39698|SUZ12,34039|NANOG,47760|KDM2B,44793|KLF5,54539|EZH2,48948|SUZ12,41316|KDM4C,52671|C17orf96,48946|SUZ12,9033|TET1,36072|SUZ12,36201|SUZ12,457|TET1,4405|MTF2,48949|SUZ12,37758|H2AZ,34887|KDM2B,41898|EZH2,48947|SUZ12,43660|UTF1,44801|CEBPB,2907|NELFA,458|TET1,48945|SUZ12,2165|JARID2,41904|SUZ12,38475|CBX7,41581|AR,37400|PR,4606|TAF3,44806|MED1,58789|nan,40272|FOXA2,53116|TCF12,55118|NR3C1,58294|NRF1,51763|SOX2,48951|SUZ12,8830|PHF19,38990|TBX3,44556|NANOG,48943|SUZ12,36202|SUZ12,51326|ZIC1/2,39889|CEBPB,41603|AR,39131|nan,34917|KDM2B,5761|TBP,44217|SMARCA4,8304|KDM1A,58796|SUZ12,39887|CEBPA,48950|SUZ12,39868|CEBPB,42066|CEBPB,44552|KLF4,434|TET1,44218|SMARCA4,43422|AR,41580|AR,38624|SUZ12,47758|KDM2B,41903|SUZ12,37598|NR3C1,55425|NEUROD2,44753|ESR1,55106|PPARG,48516|OTX2,54700|KDM1A,8910|NKX2-5,53118|TCF12,51323|ZIC1/2,39791|T,44797|RXRA,52892|CREBBP,55092|HRAS,44554|NANOG,55120|NR3C1,52043|EZH2,48854|TBP,5412|NOTCH1,51892|MED1,35901|H2AZ,51324|ZIC1/2,43057|H2AZ,40393|PPARG,177|RXRG,48366|SUZ12,404|DPY30,49584|FOS,47305|SUZ12,35602|5HMC,58144|SIX4,48514|OTX2,9080|EZH2,48487|POU5F1,51762|MYC,51325|ZIC1/2,4621|TBP,58628|RNF2,58500|RNF2,1533|TBX5,52802|FGFR1,54374|STAT1,4498|PRDM14,55978|SMC1A,37573|ISL1,40276|RBPJL,37609|NR3C1,57748|FOXD3,39678|SUZ12,37754|H2AZ,54181|SOX9,4602|SUZ12,55979|SMC1A,53115|SMAD2/3,2864|NIPBL,2887|RNF2,5877|E2F4,47684|GATA4,51036|TDG,41417|CREB1,52111|INSM1,47767|RNF2,44553|KLF5,53949|YY1,36206|MBD4,51926|STAT1,49556|FOS,55101|PPARG,5762|TBP,48362|RNF2,55099|HRAS,48501|POU5F1,2765|STAT5B,44732|RUNX1,43180|KMT2B,46466|E2F4,42064|CEBPB,37600|CEBPB,37750|RBBP5,39689|SUZ12,47764|RNF2,5806|E2F3,51890|PRDM16,53918|NR1D1,54170|SOX9,53951|YY1,59139|OLIG2,44066|RUNX2,51931|STAT1,39593|RELA,42630|AR,35036|POLR2B,47759|KDM2B,51886|PRDM16,41593|AR,20|CREB1,51761|MYC,55765|CEBPA,48370|EZH2,55091|HRAS,40390|CEBPA,3247|ETS1,34435|CEBPB,6030|MAPK8,4415|PAXIP1,48535|MYC,54659|MEIS1,37616|CEBPB,41985|KMT2B,56196|SUZ12,8303|KDM1A,43701|RUNX2,55426|NEUROD2,37626|CEBPB,40281|RBPJL,33794|POU5F1,39114|CTCF,44860|SMARCA4,49571|FOSB,49339|MED1,37647|JUN,40067|BATF,47780|GRHL3,41602|AR,8273|HDAC2,37632|CEBPB,40277|PTF1A,39869|CEBPA,47765|RNF2,39127|KAT8,34028|KDM2B,8918|SMAD3,41607|TFAP2A,55100|HRAS,35236|MBD1,48513|POU5F1,57234|EZH2,36073|SUZ12,52894|CREB1,6033|NFYA,9024|NR3C1,23|CREBBP,37876|MAFF,47612|MCRS1,36909|ERF,36762|ESR1,39926|GFI1,41986|KMT2B,34820|KDM2B,102|CEBPA,58799|SUZ12,51780|GATA1,39371|AR,50968|SUZ12,52919|CEBPB,34018|RNF2,43681|KDM4C,50194|EZH2,5775|nan,35035|POLR2B,8616|POLR2B,52659|PKNOX1,48328|SPI1,98|SMAD3,48427|RBPJ,4539|SMAD3,44794|PBX1,40167|SUZ12,37566|FOXO1,41643|POLR3G,4584|STAT3,40279|RBPJ,51105|CHD8,91|TET1,44264|RUNX1,43771|SOX9,43908|RELA,44263|SPI1,39881|RPA,49560|FOS,43895|GATA2,41988|KMT2B,4396|LDB1,48853|TBP
chr1:152955100:152955101:NM_175460:Nmnat2,0.24436593600121287,0.24436593600121287,0.10047327886279034,0.3112994802612382,0.19187552039912117,0.002515261653397452,0.3112994802612382,0.22902940044062498,0.22902940044062498,0.21692022424614962,0.2891139796625799,0.21645331964268305,0.22440136186250753,0.011989290668425731,0.24436593600121287,0.20377314711404226,0.2891139796625799,-0.010385304356926486,0.24112396651607826,0.2822553790261767,0.21610514765599653,0.3196448921318065,0.002515261653397452,0.041300201865099445,0.20613510002834717,0.0065000856002240814,0.22497222038923123,0.24439751495988654,0.3112994802612382,0.2897379928516232,0.22902940044062498,0.22783214291050874,0.27775127795397403,0.07900926012991649,0.3112994802612382,0.3112994802612382,0.22666763810792193,-0.02806801558009049,0.10047327886279034,0.27269136866855825,0.002515261653397452,0.19863401107527281,0.2734530685029,-0.026295922059821356,-0.012628055763630658,0.22902940044062498,0.002515261653397452,0.20018673203033382,0.0029254695116840146,0.22902940044062498,0.3112994802612382,0.20760591835853898,0.0029254695116840146,0.002515261653397452,0.26271199811699325,0.002515261653397452,0.045597057497201984,0.23525889237234265,0.2876796919429057,0.28187598125197055,-0.023852287571412542,0.23443595993884125,0.24436593600121287,0.24436593600121287,0.24436593600121287,0.32471351041923846,0.002515261653397452,0.3112994802612382,0.2443716578852156,0.20760591835853898,0.22902940044062498,0.24436593600121287,0.21662670655486257,0.051321039379314495,-0.01135154855495181,0.29399956407397393,0.2891139796625799,0.24436593600121287,0.24436593600121287,0.002515261653397452,0.0029254695116840146,0.002515261653397452,-0.005689017897746992,0.049188814309275325,0.002515261653397452,0.2766741819127255,0.008459899883371619,0.024014132621270806,0.2172401461269763,0.1959055359999448,0.24436593600121287,0.041300201865099445,0.03690291029158371,0.06844698685029242,0.2891139796625799,0.002515261653397452,0.027972737473005466,0.0486723510672224,0.05296875623870988,0.002515261653397452,0.20395511986460518,0.001299386401170638,-0.011119100143280075,0.2852159608879591,0.041300201865099445,0.04300495542179211,0.21085499543304304,-0.00839854463275938,0.04869149480924981,0.2106682433046866,-0.02348306756524586,-0.02604217872069782,-0.016763644783809498,0.0029254695116840146,0.21877535716653967,-0.011119100143280075,0.002515261653397452,-0.02876281876196575,0.22527295263634728,0.0036624809144863435,-0.014562715448511246,-0.015239513988717493,0.002515261653397452,0.009094700405289605,0.034520096509298645,0.0038613763731756012,0.23255301643210333,0.051834266094930775,0.008800165024877987,0.019704036406864633,-0.004113702668091843,0.010699517511547602,0.002515261653397452,-0.011201970258617161,-0.017112758146658094,0.002515261653397452,-0.043716238735101234,0.028497711126895253,0.20760591835853898,0.0025192029803953603,-0.027206219452960104,0.002515261653397452,-0.011566480950114005,0.002515261653397452,0.041300201865099445,0.2941821268908115,0.22329771835453455,-0.022961331446894356,0.002515261653397452,0.0059221677619868685,0.03083292794982974,0.028497711126895253,0.002285273005508917,0.002515261653397452,0.055190003284182,0.23023798615172567,-0.011119100143280075,-0.011119100143280075,0.20395468175190443,0.002515261653397452,-0.017778164504594407,-0.02917009133214768,-0.02284425899698289,0.002515261653397452,0.24436593600121287,0.21065832274095664,-0.029154808354343878,0.002515261653397452,0.002515261653397452,0.01974792340447626,0.282036863282787,0.24436593600121287,0.03487999849839771,-0.02293835168570374,0.22860565619981443,-0.00924993735191404,-0.029162838783501455,0.24666108383534435,-0.045028259592000575,-0.04096088763779705,0.002515261653397452,0.002515261653397452,0.002515261653397452,-0.02722407290077647,0.002285273005508917,0.23344501181457217,0.24112396651607826,0.21835970645471292,0.002515261653397452,0.002515261653397452,0.24436593600121287,-0.009348167181888231,0.02450867112501627,-0.010015187339272077,0.22902940044062498,0.002515261653397452,-0.0015832035505776998,-0.011119100143280075,-0.010723201217390399,-0.02876281876196575,-0.020717740280137564,-0.02244433167979272,0.003471574936879343,-0.017166589541079774,-0.017170934781762,0.002515261653397452,0.0029254695116840146,-0.02293835168570374,-0.011119100143280075,-0.008850622077443332,-0.009289016497947444,0.002515261653397452,0.006740752119804391,-0.00924993735191404,0.002515261653397452,0.019704036406864633,0.003009989885458017,-0.017170934781762,0.04302572684430926,0.002515261653397452,0.002515261653397452,-0.030847232173851505,0.002515261653397452,0.04300911756168667,-0.009739666479951059,0.002515261653397452,0.028388325703531614,0.3238772883413113,-0.015005155018416663,-0.01003469066984898,0.02080848472325543,-0.0022100267622998104,-0.04153609201873225,-0.02178229962039256,0.002515261653397452,-0.021414944412947556,0.002515261653397452,0.002515261653397452,-0.011119100143280075,0.002515261653397452,0.013854950668698837,-0.009243338255847652,0.002515261653397452,-0.008402429802343028,0.23484434752060937,0.009850794038189975,0.041300201865099445,-0.022842214008549452,0.01659037600011498,0.24112396651607826,0.002213755598481651,0.0772287035304526,-0.012389368746658178,0.24436593600121287,0.04300495542179211,-0.00924993735191404,0.0029254695116840146,0.002515261653397452,0.002515261653397452,-0.0117444238704629,0.023819852160178123,0.0027769995924433605,0.246012597944962,-0.02841351147680743,0.002515261653397452,0.00793406100063307,0.0075164711310158755,0.002515261653397452,0.002515261653397452,0.24436593600121287,-0.00924993735191404,0.002515261653397452,-0.011119100143280075,0.002515261653397452,0.002515261653397452,-0.011119100143280075,-0.011119100143280075,0.0026955462063855407,0.002515261653397452,0.002515261653397452,0.002517168008182233,0.002515261653397452,0.025854576914120672,0.041300201865099445,0.002515261653397452,0.002515261653397452,0.007092724986476562,0.002517168008182233,0.002515261653397452,0.02281801718503386,0.00977620788903194,0.002515261653397452,0.002515261653397452,0.05097145147890607,-0.001407655906900604,0.2455631082454382,-0.019400892193990035,-0.04238846791385832,0.002515261653397452,-0.011119100143280075
chr1:54926386:54926387:NM_001081433:Ankrd44,0.043778393195439344,0.12901293587283247,0.2200315782535629,0.12901293587283247,0.14610957971167488,0.12901293587283247,0.12901293587283247,0.043778393195439344,0.043778393195439344,0.22005112657398546,0.043778393195439344,0.2200315782535629,0.043778393195439344,0.14106199864055047,0.043778393195439344,0.23097812084327846,0.043778393195439344,0.06685002725049229,0.043778393195439344,0.053872549341423714,0.2200315782535629,0.07811672615076584,0.043778393195439344,-0.001367013076930157,0.22420985556972312,0.2264234033426411,0.12901293587283247,0.12901293587283247,0.12901293587283247,0.12901450422073785,0.043778393195439344,0.12901293587283247,0.12901293587283247,0.16784017493911585,0.2200315782535629,0.2200315782535629,0.04598657404743832,0.13488032784964393,-0.001367013076930157,0.12901293587283247,-0.001367013076930157,0.1290264078134502,0.043778393195439344,0.02136455114409158,0.2200315782535629,0.12921833548265382,-0.001367013076930157,0.2654876949045559,-0.0013601270914800068,0.12901293587283247,0.043778393195439344,0.12901293587283247,-0.0013601270914800068,0.043778393195439344,0.1386949615655953,0.043778393195439344,-0.021747042602705685,0.12901293587283247,0.043778393195439344,0.043778393195439344,0.12914615667476173,0.043778393195439344,0.2200315782535629,-0.001367013076930157,0.043778393195439344,0.12901293587283247,0.2200315782535629,0.043778393195439344,0.12901293587283247,0.043778393195439344,0.043778393195439344,0.043778393195439344,0.043778393195439344,-0.03543315018268793,-0.001367013076930157,0.12901293587283247,0.043778393195439344,0.2200315782535629,0.12901293587283247,0.043778393195439344,-0.0013601270914800068,-0.001367013076930157,0.12899346100648265,-0.09143506688944447,-0.001367013076930157,0.1348197096012939,0.1659232477201376,0.18634908636806674,0.12901293587283247,-0.001365826978221768,0.043778393195439344,-0.001449451918977926,0.15092190371609632,0.1289888054591239,0.043778393195439344,-0.001367013076930157,0.1399085648567267,0.128649657541494,-0.010882699715800387,0.12901293587283247,0.04382006050075246,-0.001367013076930157,0.12901760752467945,0.0019748531101813627,0.12901293587283247,-0.0012334301776171092,0.043778393195439344,0.008578864209707576,0.053487008854260096,0.043778393195439344,0.12901293587283247,0.043774370253282735,-0.0013601270914800068,-0.0013601270914800068,0.043778393195439344,0.043778393195439344,0.043778393195439344,-0.0109633952589748,0.1717372568644046,0.12061765952023784,0.02127419927506992,0.1350436711074403,-0.001367013076930157,0.13488378710501175,0.12930678197509032,0.12901293587283247,0.04522037297283964,-0.05792694049766034,0.0034168243007808713,0.12899346100648265,0.12895682726161448,0.16348968580132078,-0.001367013076930157,-0.001367013076930157,-0.003952246750529964,-0.001367013076930157,0.2277482991455368,-0.0054283886128529135,0.1499056255498974,-0.001367013076930157,0.023911395280050818,-0.001367013076930157,0.2200315782535629,-0.001367013076930157,-0.001367013076930157,0.27044125821171927,0.09333088529918764,0.002060230805644672,0.043778393195439344,0.002048134143513042,-0.0010587219383206975,0.12720865966136136,-0.001367013076930157,-0.001367013076930157,0.013804031152076249,0.12938175501021093,0.12901293587283247,0.12901293587283247,0.12843488748025425,-0.001367013076930157,-0.001367013076930157,-0.001367013076930157,-0.07765604566187487,-0.001367013076930157,-0.001367013076930157,0.2200315782535629,-0.0011708194902990549,0.043778393195439344,-0.001367013076930157,0.1299762870488221,0.0020398929107283137,-0.001367013076930157,0.12901293587283247,0.12901293587283247,-0.001367013076930157,-0.001367013076930157,0.13249193506799367,-0.001367013076930157,-0.001355861250821433,-0.0013874756624651235,-0.001367013076930157,-0.0009082641810801151,-0.001367013076930157,0.027850539736946872,-0.001367013076930157,0.043778393195439344,0.12901293587283247,-0.001367013076930157,-0.06576850113120605,-0.001367013076930157,-0.001367013076930157,0.00042433733839467025,0.15318819923359464,-0.05788442878920887,0.2200315782535629,0.2200315782535629,0.043778393195439344,0.12901293587283247,0.15116116348304626,0.006450713558786347,-0.0014370398708136584,0.1352567175777667,0.12721034553385646,0.016966253442465454,-0.0008997295255701726,-0.011895624247973219,-0.0013601270914800068,0.12901293587283247,0.12901293587283247,0.02862344766158327,-0.010933579808705768,-0.001367013076930157,-0.0010575336729675422,-0.001322537148637365,-0.001367013076930157,-0.0015968253069297972,0.006396798207146781,-0.001367013076930157,-0.0011381619184687858,-0.001367013076930157,-0.001367013076930157,0.2200315782535629,-0.001367013076930157,0.023747964933876847,0.0554247658382043,-0.001367013076930157,-0.001367013076930157,0.17012686380254685,0.17192151528279578,0.01722437650084792,-0.001367013076930157,0.14640830689829734,0.07768165759230261,0.13455708088100207,-0.001367013076930157,0.013276624127049219,-0.0038051764282394512,0.009398749422178332,0.2200315782535629,-0.001367013076930157,0.12901293587283247,0.149814442669632,-0.001367013076930157,0.006454216461840606,0.043778393195439344,0.06313042306931198,0.12901293587283247,-0.00047762624034107526,0.13791539711335354,0.12901293587283247,-0.001367013076930157,0.12901293587283247,-0.001367013076930157,-0.001367013076930157,-0.001367013076930157,-0.001367013076930157,-0.0013601270914800068,-0.001367013076930157,-0.001367013076930157,0.12901293587283247,0.1322208200996457,-0.0013601270914800068,0.13318461926877895,0.18594433165199023,0.043778393195439344,-0.001367013076930157,0.043778393195439344,-0.001367013076930157,-0.001367013076930157,0.043778393195439344,-0.002449835589202101,-0.001367013076930157,0.043778393195439344,-0.001367013076930157,-0.001367013076930157,0.12901293587283247,0.12901293587283247,-0.001367013076930157,-0.001367013076930157,0.015185327744307975,-0.001367013076930157,-0.001367013076930157,-0.07865935595183518,-0.001367013076930157,0.12901293587283247,-0.001367013076930157,-0.001367013076930157,-0.001367013076930157,-0.001367013076930157,0.015906715193207854,0.20802337806411972,-0.001367013076930157,-0.001367013076930157,0.11630560579576132,0.006340249376927051,0.0005071750743000647,0.12708691689987778,0.0052868002437572725,-0.0013654534797025858,-0.001367013076930157
chr1:66863308:66863309:NM_007381:Acadl,-0.0003274209640354714,-0.20482816214667662,-0.20482816214667662,-0.001326246484081653,0.01858941359762302,-0.3569411784086832,-0.0003274209640354714,-0.2098312517421529,-0.20482816214667662,-0.0366667062963204,-0.028194866194150438,-0.03182017981367981,-0.2098312517421529,-0.298136040674417,0.00037181107027749183,-0.1341515692552824,-0.03433280074566064,-0.2052365113137971,-0.2098312517421529,-0.20482726190901307,-0.0366667062963204,-0.03665064628630389,-0.20482816214667662,0.00037181107027749183,-0.04130130684763023,-0.03522498159283998,-0.20482816214667662,-0.20482816214667662,-0.20482816214667662,-0.0366667062963204,-0.20383589334189633,-0.20482816214667662,-0.20023180613163516,-0.03665030124280109,-0.2019146730294747,-0.2019146730294747,-0.20701796801474281,-0.20482451709863242,-0.0003274209640354714,-0.20482816214667662,-0.20095107681468793,-0.20482417459708177,-0.03433280074566064,0.012374395224360416,-0.20983095375084931,-0.2098312517421529,-0.0003274209640354714,0.013678728446690089,-0.0003274209640354714,-0.2098312517421529,-0.20482816214667662,-0.20882661664296334,-0.0003274209640354714,-0.0003274209640354714,0.018235750827818573,-0.20482816214667662,0.006328532947941279,-0.2098312517421529,-0.20482816214667662,-0.20482816214667662,-0.35094033439195826,-0.03509802638418052,-0.35090168392222754,-0.0003274209640354714,-0.0003274209640354714,-0.03509802638418052,-0.0003274209640354714,-0.20482816214667662,-0.2017271428666041,-0.2098312517421529,-0.20482816214667662,-0.20482816214667662,-0.2098312517421529,0.0020312799738316373,-0.004644147832276541,-0.20481554409100863,-0.20482816214667662,-0.2019146730294747,-0.20482816214667662,-0.0003274209640354714,-0.0003274209640354714,-0.0003274209640354714,-0.20482816214667662,0.015563177479017615,-0.0003274209640354714,-0.040872911016165886,-0.3457067549854434,-0.2854000310624979,-0.04130130684763023,0.006153098956022909,-0.2019146730294747,-0.2019146730294747,0.04588422908913921,-0.20189972863914224,-0.2098312517421529,0.00037181107027749183,-0.20482816214667662,0.01701583203630938,-0.0003274209640354714,-0.0003274209640354714,-0.20482816214667662,-0.001326246484081653,-0.20482816214667662,-0.36577641530617905,-0.2019123022739743,0.05636842670703236,-0.20482816214667662,0.015883781343401876,0.016859193686641502,-0.20983095375084931,-0.20482816214667662,-0.20482816214667662,-0.023975381038644702,-0.0003274209640354714,-0.03509802638418052,-0.2098312517421529,-0.20482816214667662,0.008605630266906791,-0.20482816214667662,-0.02983629083653072,0.01678840704930802,-0.2098312517421529,-0.004644147832276541,-0.2840155530654128,-0.20980921423451604,-0.20692545288437098,-0.031806830580320807,-0.03466989719486321,-0.0003274209640354714,-0.04213983246081619,-0.0013233124612606756,-0.30187659858250876,-0.0003274209640354714,-0.0003274209640354714,0.019348743846541908,0.0013214260477990986,-0.04130130684763023,-0.001326246484081653,-0.20482816214667662,-0.03509802638418052,-0.03509802638418052,-0.0003274209640354714,-0.04130130684763023,-0.0003274209640354714,-0.001326246484081653,-0.022420755654136593,-0.2098312517421529,-0.004553046937031305,-0.0003274209640354714,-0.036473362759664875,-0.03968241122431263,-0.20482816214667662,-0.0003274209640354714,-0.0003274209640354714,-0.0003274209640354714,-0.20982312015824556,-0.20692545288437098,-0.002125873495490843,-0.03494539170310934,0.0004178883850826931,0.004484201612983366,0.012102767631976444,0.0010290536745665851,-0.001326246484081653,-0.0003274209640354714,-0.2019146730294747,-0.0397141247912147,-0.20482816214667662,-0.0003274209640354714,-0.2068694854461254,-0.03509802638418052,-0.0003274209640354714,-0.0003274209640354714,-0.20482816214667662,-0.35858580526217876,-0.0003274209640354714,-0.19206959571592483,-0.2068445636207656,-0.20482816214667662,-0.20482726190901307,-0.0003274209640354714,-0.0003274209640354714,-0.0003274209640354714,-0.02406091475141254,-0.004644147832276541,-0.20482786205881212,-0.3597921937731934,-0.0014717886747760561,-0.006046520223647975,-0.0003274209640354714,-0.0036370065394610157,-0.0003274209640354714,0.03123994620426264,0.014491546639048447,-0.20482816214667662,-0.20482816214667662,-0.20183286374732537,-0.20482816214667662,-0.16867036841514402,-0.001233659522395833,-0.03929355899914043,-0.20692545288437098,0.008209904124709594,0.005419836605144612,-0.0003274209640354714,-0.0003274209640354714,-0.0003274209640354714,-0.36907246194024806,-0.20482816214667662,0.005266054586721025,-0.03509802638418052,-0.0003274209640354714,-0.03968241122431263,0.009427685677757938,-0.0003274209640354714,-0.04213983246081619,-0.0003274209640354714,-0.0003274209640354714,0.005933607248230721,-0.0003274209640354714,-0.0003274209640354714,-0.2098312517421529,-0.0003274209640354714,0.03679844653716545,-0.07297459779088605,-0.0003274209640354714,-0.03509802638418052,-0.2048274487805432,-0.20482816214667662,0.025364840020445173,-0.03895460974306457,-0.20692176825365552,-0.1876469174878904,-0.2098312517421529,-0.0003274209640354714,0.007142065316673191,-0.0036370065394610157,-0.0036370065394610157,-0.20482816214667662,-0.0003274209640354714,-0.20482816214667662,0.011783907238823915,0.000371701112427264,0.04467242806115536,-0.035017543788389685,-0.03509802638418052,-0.2019146730294747,-0.1525973012299085,-0.027731926283735414,-0.3597921937731934,0.00711480735254158,-0.0024039329700455137,-0.0003274209640354714,-0.0003274209640354714,-0.0036370065394610157,-0.0003274209640354714,-0.0003274209640354714,-0.0003274209640354714,0.008747725409072274,-0.0003274209640354714,-0.0397141247912147,-0.0003274209640354714,-0.1497126400131911,-0.2997765619296195,0.00037181107027749183,-0.0036370065394610157,-0.2019146730294747,-0.0003274209640354714,-0.0003274209640354714,-0.0003274209640354714,0.010568374948077927,-0.0003274209640354714,-0.2098312517421529,-0.0003274209640354714,-0.0003274209640354714,-0.20967299507368042,-0.20967299507368042,-0.0003274209640354714,-0.0003274209640354714,-0.0036370065394610157,-0.0003274209640354714,-0.0003274209640354714,0.010932014476020727,-0.0003274209640354714,-0.0003274209640354714,-0.0003274209640354714,-0.0003274209640354714,-0.0003274209640354714,-0.0003274209640354714,-0.035068319334546225,-0.19868342840349792,0.006620065332927555,-0.0003274209640354714,-0.2322180438219118,-0.0003274209640354714,-5.160175849469595e-05,-0.046702757095340525,-0.04130130684763023,-0.0036370065394610157,-0.0003274209640354714
